"","group","taxonomy"
"193","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;stellenboschense"
"194","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;subtile"
"195","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;thermacidophilum"
"196","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;thermophilum"
"197","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;tibiigranuli"
"198","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;tissieri"
"199","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;tsurumiense"
"200","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;vansinderenii"
"201","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;vespertilionis"
"202","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;xylocopae"
"203","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;greenwoodii"
"204","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;leopoldii"
"205","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;pickettii"
"206","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;piotii"
"207","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;swidsinskii"
"208","animal_parasites_or_symbionts;chemoheterotrophy;fermentation;human_associated;human_gut;mammal_gut","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;vaginalis"
"209","animal_parasites_or_symbionts;chemoheterotrophy;fermentation;human_associated;human_pathogens_all","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Parascardovia;denticolens"
"210","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Scardovia;inopinata"
"211","chemoheterotrophy;fermentation","Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Scardovia;wiggsiae"
"212","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Catenulisporales;Actinospicaceae;Actinospica;acidiphila"
"213","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Catenulisporales;Actinospicaceae;Actinospica;acidithermotolerans"
"214","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Catenulisporales;Actinospicaceae;Actinospica;durhamensis"
"215","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Catenulisporales;Actinospicaceae;Actinospica;robiniae"
"216","nitrate_reduction","Actinomycetota;Actinomycetes;Catenulisporales;Catenulisporaceae;Catenulispora;subtropica"
"217","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;ureolysis","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Cryptosporangium;arvum"
"218","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Cryptosporangium;aurantiacum"
"219","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Cryptosporangium;cibodasense"
"220","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Cryptosporangium;eucalypti"
"221","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Cryptosporangium;japonicum"
"222","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Cryptosporangium;minutisporangium"
"223","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Cryptosporangium;mongoliense"
"224","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Cryptosporangium;phraense"
"225","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Fodinicola;acaciae"
"226","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Actinomycetota;Actinomycetes;Cryptosporangiales;Cryptosporangiaceae;Fodinicola;feengrottensis"
"227","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Antricoccaceae;Antricoccus;suffuscus"
"228","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;aggregatus"
"229","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;atacamensis"
"230","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;aurantiacus"
"231","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;brunescens"
"232","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;capsensis"
"233","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;carthaginiensis"
"234","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;colisei"
"235","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;deserti"
"236","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;fimeti"
"237","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;haudaquaticus"
"238","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;jejuensis"
"239","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;litoris"
"240","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;mobilis"
"241","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;montanus"
"242","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;saxobsidens"
"243","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;tunisiensis"
"244","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;xanthinilyticus"
"245","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;africanus"
"246","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;amargosae"
"247","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;aquaeductus"
"248","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;arenarius"
"249","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;bullaregiensis"
"250","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;chilensis"
"251","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;daqingensis"
"252","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;dictyosporus"
"253","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;maliterrae"
"254","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;marinus"
"255","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;nigrescens"
"256","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;normandii"
"257","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;obscurus"
"258","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;poikilotrophus"
"259","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;pulveris"
"260","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;ruber"
"261","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;sabuli"
"262","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;saharensis"
"263","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;siccatus"
"264","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;telluris"
"265","manganese_oxidation","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;tzadiensis"
"266","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;altitudinis"
"267","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;caceresii"
"268","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;excelsi"
"269","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;italicus"
"270","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;lacusdianchii"
"271","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;lapidis"
"272","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;marinus"
"273","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;multiseptatus"
"274","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;muralis"
"275","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;roseus"
"276","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;ureolysis","Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;versicolor"
"277","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Glycomycetales;Glycomycetaceae;Glycomyces;harbinensis"
"278","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Glycomycetales;Glycomycetaceae;Glycomyces;rutgersensis"
"279","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Glycomycetales;Glycomycetaceae;Stackebrandtia;nassauensis"
"280","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Jatrophihabitantales;Jatrophihabitantaceae;Jatrophihabitans;endophyticus"
"281","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Jatrophihabitantales;Jatrophihabitantaceae;Jatrophihabitans;fulvus"
"282","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Jatrophihabitantales;Jatrophihabitantaceae;Jatrophihabitans;soli"
"283","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Jiangellales;Jiangellaceae;Jiangella;alba"
"284","ureolysis","Actinomycetota;Actinomycetes;Jiangellales;Jiangellaceae;Jiangella;gansuensis"
"285","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Angustibacter;aerolatus"
"286","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;aurantiacus"
"287","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;endophyticus"
"288","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;glutinatus"
"289","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;gynurae"
"290","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;gypseus"
"291","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;indalonis"
"292","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;mangrovi"
"293","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;radiotolerans"
"294","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;rhizosphaerae"
"295","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;rubinsiae"
"296","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;siccus"
"297","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;terrestris"
"298","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;vitellinus"
"299","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;xinjiangensis"
"300","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineosporia;aurantiaca"
"301","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineosporia;babensis"
"302","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineosporia;corallincola"
"303","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineosporia;mesophila"
"304","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineosporia;mikuniensis"
"305","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineosporia;rhamnosa"
"306","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineosporia;rhizophila"
"307","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineosporia;succinea"
"308","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Pseudokineococcus;basanitobsidens"
"309","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Pseudokineococcus;galaxeicola"
"310","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Pseudokineococcus;lusitanus"
"311","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Pseudokineococcus;marinus"
"312","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;aburaviensis"
"313","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;acidiphila"
"314","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;albolonga"
"315","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;arboriphila"
"316","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;atroaurantiaca"
"317","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;aureofaciens"
"318","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;azatica"
"319","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;camelliae"
"320","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;cathayae"
"321","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;cheerisanensis"
"322","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;cineracea"
"323","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;cinereorecta"
"324","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;cystarginea"
"325","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;fiedleri"
"326","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;gansuensis"
"327","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;griseola"
